tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1781249926711718069',"3 % 🤨

Oh well. 

Easy money. https://t.co/LUf16K749l",en,Tweet,168,2108,157,187,442523,2024-04-19 05:14:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLhFXZbWgAEAfeO.jpg
'1724695926273388614',GM https://t.co/SJDgyceTnz,und,Retweet,909,27722,1122,1098,2247538,2023-11-15 02:48:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1724695865674047488/vid/avc1/720x1280/2Qh-YHDbJ1nWkDZ6.mp4?tag=14
'1781236848469156118',Believe all women https://t.co/Mdt2zXZuTK,en,Tweet,99,3013,267,264,239575,2024-04-19 04:22:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GLg5XLsXYAAS43n.jpg
'1753107137444888972',"I remember 2 years ago when I bought a 5,4million dollar Bugatti it was a big deal.

Now I have 75,000,000 dollars of cars in the middle of a global bank freeze Matrix attack and dont even give a fuck.

I own the largest online https://t.co/zKLCDvFxTq in the world.

Its amazing how fast you can become insanely rich if youre not a moron and work 18 hours a day, 7 days a week.

And I tell people exactly how to do it and they still cant find the will to try.

Born to lose.",en,Tweet,2048,20876,1437,1767,10414138,2024-02-01 12:24:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://university.com,,
'1780171423601881595',https://t.co/mS01jw6UXA,zxx,Reply,38,1153,66,91,471410,2024-04-16 05:48:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1708381044984988007,,
'1781223879676932497',https://t.co/edJVPN5kxH,zxx,Reply,40,1004,44,99,206430,2024-04-19 03:30:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1709454721767911509,,
'1648767803862704170',"You’re surrounded by people. 

Find the bad ones and expel them. 

But when you find the good ones?

Treasure them. Be as kind and generous and compassionate as you can possibly be. 

Humans need each other. 

Disagree?

Try solitary.",en,Retweet,933,46987,4796,1174,3212910,2023-04-19 15:17:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1781108038931226886',"Oh so you don’t believe in God but you believe in “elections”

Dipshit.",en,Tweet,375,14165,1286,674,775584,2024-04-18 19:50:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1781064972333613447',"A country is not lines on a map. 

A country is the people within it. 

Change the people - change the country.",en,Tweet,395,9655,1023,542,527645,2024-04-18 16:59:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1781064401375682918',"@Cernovich It’s over. 

White people don’t have babies.",en,Reply,10,711,20,14,85714,2024-04-18 16:56:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1781050196224270719',"This is the most important video you will ever watch.

Escape The Matrix. https://t.co/Oe1z2QW4xo",en,Tweet,19635,25099,6474,560,1586216,2024-04-18 16:00:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1758511473259589632/vid/avc1/1920x1080/ptiL_3v2SLe6bzr6.mp4?tag=16
'1781029863207387279',"Why is everyone pussyfooting around the truth?  

Men arnt getting married as much because theres no virgins to find.  

There. 

Thats the truth.  

Stop making up bullshit reasons and understand nobody with a brain will commit to an ex party girl and risk financial ruin.",en,Tweet,1170,16237,1715,1047,922726,2024-04-18 14:39:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1781026253803332014',"Lock in to my live only on rumble in less than 5 mins

Lego!!!

https://t.co/ETow8jEJ3a",en,Retweet,9,417,26,40,142771,2024-04-18 14:25:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://rumble.com/v4q1cmq-rules-to-the-game-war-of-the-world.html,,
'1780998159189119381',"The world moves fast.

Fastest = richest.

Get updates from me in a matter of seconds at https://t.co/wbPtv4AtTo 

Speed wins.

Retweet this to be accepted to the group.",en,Retweet,90,1944,519,296,286987,2024-04-18 12:33:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://t.me/tatespeech,,
'1780998961387487240',@CedYoungelman I’m set at a dollar.,en,Reply,12,1168,17,47,130784,2024-04-18 12:36:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780998159189119381',"The world moves fast.

Fastest = richest.

Get updates from me in a matter of seconds at https://t.co/wbPtv4AtTo 

Speed wins.

Retweet this to be accepted to the group.",en,Tweet,90,1944,519,296,286987,2024-04-18 12:33:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://t.me/tatespeech,,
'1780993749600059902',https://t.co/jpQBTPqXJr,zxx,Retweet,327,1567,134,50,159886,2024-04-18 12:16:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1780993670264860672/vid/avc1/720x1280/NeIRZxNGkH6809f0.mp4?tag=14
'1780993588345651662',@leviathancrypto Sent this to my mother for absolutely no reason. https://t.co/0E3Bd7L3II,en,Reply,136,3047,83,127,383661,2024-04-18 12:15:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLdcOhrX0AAn0Sj.jpg
'1647562270224916480',Your mind can be freed more than once.,en,Retweet,247,22417,1760,533,1447669,2023-04-16 07:27:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780965509074137179',We are being replaced.,en,Tweet,483,16246,1271,1892,1846544,2024-04-18 10:24:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780944138076102823',"Democracy in the west doesn’t mean the will of the people.

It means the will of the “democratic institutions”

The mainstream media.
The war machine.
The elite class.
The banking cartel.

The desires of these institutions often directly conflicts with the will of the people.",en,Tweet,429,7322,1036,643,394406,2024-04-18 08:59:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780942876244922795',@crazyclipsonly Scots are built different.,en,Reply,26,1638,42,64,172640,2024-04-18 08:54:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780505327651139880',"I have insulted blacks. 

I have insulted whites. 

I have insulted men and women. 

But I got in serious trouble when I insulted Israel for committing genocide.",en,Tweet,1478,54544,6933,3216,2459063,2024-04-17 03:55:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780842883282620703',https://t.co/SWVNMOIQP8,zxx,Reply,13,1150,62,133,457166,2024-04-18 02:16:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1775148726815727928,,
'1780938092460786079',https://t.co/zcBZWhhIHq,zxx,Reply,13,1157,71,122,290015,2024-04-18 08:35:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1742167461724594315,,
'1780910509010608527',"People at the Top of the Hierarchy know the system isn't fair.

And so does People at the bottom.

It's the People on the middle who are the ones asleep.",en,Retweet,68,986,111,50,168879,2024-04-18 06:45:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780906313590919347',Andrew Tate's Billion $ Secret. https://t.co/uNbvDrjPpD,en,Retweet,187,1219,91,71,160791,2024-04-18 06:28:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1780906274906873856/pu/vid/avc1/720x1280/px9mq6_cNRHYqTPe.mp4?tag=12
'1780913099991642275',"aht llora obui a ttiidbaor

Im tweeting this now as a told ya so.

When I quote tweet it with the explanation youll understand why you should always know what I know.

Youll understand why you need @ReachTWR 

Ignore this now.

Thats fine.

Regret is coming for the brokeys.",en,Tweet,128,1656,90,220,383566,2024-04-18 06:55:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780902525941498093',It seems @TateTheTalisman is on team white. https://t.co/XrJ4b23OKL,en,Tweet,1075,8491,374,479,994278,2024-04-18 06:13:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780902375647035392/pu/vid/avc1/1280x720/_gv36k3uwzSpetHX.mp4?tag=12
'1780894366044742015',😁,art,Tweet,68,3145,132,290,538683,2024-04-18 05:41:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1659179873078837248',https://t.co/d8EDix9TUd https://t.co/klD8FcV2L3,zxx,Retweet,281,16911,809,452,7515380,2023-05-18 08:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://Topg.com,video,https://video.twimg.com/amplify_video/1659179772025491459/vid/720x1280/8ZIH5PZEMJyq49RR.mp4?tag=14
'1780607432726618237',"@Cobratate The left has socially engineered White people to hate themselves &amp; fear standing up for themselves &amp; their own self interests. 

The left has has also socially engineered black people into poverty, criminality, govt. dependency and aborting 40% of their offspring.",en,Retweet,54,895,83,58,141851,2024-04-17 10:41:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780892887988756702',@Rothmus Yes.,und,Reply,42,2441,49,291,226502,2024-04-18 05:35:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780877989959319939',@CryptoFairy___ UAE is under water ;),en,Reply,3,107,19,63,12053,2024-04-18 04:36:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780877825710448999',Watch Tate Confidential on Rumble: https://t.co/Y7cp6oHXBt https://t.co/IkYsFBfrZG,en,Tweet,25,923,64,121,200128,2024-04-18 04:35:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://rumble.com/c/tateconfidential,photo,https://pbs.twimg.com/media/GLby5kzWkAAKNYF.jpg
'1780100185462309043',"🗣️| They say: ""The best advice doesn't exist""
🧠| Meanwhile Tate: https://t.co/6pswLd4ULl",en,Retweet,389,1440,208,34,141253,2024-04-16 01:05:31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780099604266029056/pu/vid/avc1/1080x1920/FhQvShuzP_k2GK25.mp4?tag=14
'1780863663592648812',"@Cernovich Men understand the struggle is always worth it in the end. 

The struggle to raise and afford.

Women hard cope and avoid difficulty with bullshit rationale and vapid distractions.

They are fantastic at convincing themselves it wasn’t their fault and they did nothing wrong.",en,Reply,57,897,57,7,41511,2024-04-18 03:39:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780716794287681831',@Cobratate The biggest lie was convincing you not to procreate. https://t.co/xnO7Mjeqtb,en,Retweet,65,2145,89,78,217440,2024-04-17 17:55:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLZge5Aa4AA3v_R.jpg
'1780697550443749481',https://t.co/KfJ2Wl3SBQ,zxx,Reply,20,1135,71,66,470221,2024-04-17 16:39:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1714449722319032409,,
'1780719482689777678',@TuckerCarlson People who have lots of kids.,en,Reply,17,1178,28,67,121181,2024-04-17 18:06:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780718222981157164',Bumbaclarttt https://t.co/uM2TPzusnc,en,Tweet,1436,7797,611,443,647016,2024-04-17 18:01:23,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780718148251189249/pu/vid/avc1/720x1288/5W8S4pOkRQZu_dEU.mp4?tag=12
'1780716422869479510',"There is no such thing as too many children.

Children are a blessing from God to parents. 

They create and preserve society in your likeness.

You should be asking God to bless you with as many as possible.

Anyone who says ""more kids = bad"" is an agent of the devil.",en,Tweet,775,16601,1875,1450,1108268,2024-04-17 17:54:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780472010906247405',Andrew Tate Reveals A Woman's Knockout Technique https://t.co/UyonfzhvMg,en,Retweet,195,1187,110,20,193566,2024-04-17 01:43:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780471621758717952/pu/vid/avc1/1080x1920/EABrPBUjqGU77_oW.mp4?tag=14
'1780714337788944486',@Tam_Khan G,und,Reply,8,1407,33,30,68214,2024-04-17 17:45:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780713423271239866',@jakeshieldsajj If they cant take tough love they wont win the race war.,en,Reply,30,3134,78,172,81625,2024-04-17 17:42:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780711393521774600',"Andrew Tate said White people need to stop being pussy’s have more children 

The internet responded by saying he's a nigg@r who hates White people 

If he hated us he would be telling abort our children and not have more of them 

Tate has also been very clear that he is proud of both his White and black sides 

We all should be proud of who we are",en,Retweet,203,6433,496,459,494436,2024-04-17 17:34:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780602608304222332',https://t.co/Q6Em73g3b9,zxx,Reply,30,1505,86,86,593036,2024-04-17 10:21:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://twitter.com/cobratate/status/1714449597005775129,,
'1780692207491838217',"@OwenBenjamin You forget the big brother element.

However I agree 10 is enough for the average income man.

If youre rich and your children are your life (like me) and you keep a clear command structure, 30 is easily doable.",en,Reply,56,902,34,72,85861,2024-04-17 16:18:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780690416733417654',IM MAKING BABIES ALL WEEK SORRY FOR SLOW REPLIES.,en,Tweet,366,12788,638,1204,1820585,2024-04-17 16:10:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780193288043082086',"@punter_ni @Cobratate There is nothing like ‘too many children’ 

Children are a blessing from God to parents and society, and the more the children the better.

Anyone who says otherwise is an agent of the devil",en,Retweet,40,1028,66,78,198716,2024-04-16 07:15:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780182101490336066',"@Cobratate Africa’s population in 1950-220 Million 
Africa’s population in 2024- 1.5 Billion.

Despite Slavery, Colonialism, AIDS, poison Vaccines, Genocides, Sanctions, poverty….

We’re still having children

Meanwhile, white people decided it’s better to keep dogs than raise a family.",en,Retweet,480,5475,439,843,757643,2024-04-16 06:31:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780673630135054413',"BAREBACK DICK IN VAGINA, MISSIONARY SEX &gt;&gt;&gt;",en,Retweet,188,928,82,68,633341,2024-04-17 15:04:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780672630540111922',"#MFGA Making Fucking Great Again 
Breed or go extinct.",en,Retweet,25,778,66,49,195211,2024-04-17 15:00:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MFGA,,,
'1780687295416348765',@NewEmergingKing Like he crys for the slaughter of little brown kids.,en,Reply,20,3186,135,74,80573,2024-04-17 15:58:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780684313836613865',"Breaking the internet once again..

Emergency Meeting Episode 46 - White People

The Highlights:",en,Retweet,595,2796,127,78,969250,2024-04-17 15:46:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GLY-kbAWQAASJLQ.jpg
'1780683085115449745',"Tate ""White people don't make enough babies""

Backlash ""We can't all have 20 wives bla bla bla""

Tate ""can you have one and make 5 kids?""

Backlash ""Non white societies are trash, don't tell us what to do, we was kangz""

""Enjoy extinction""",en,Retweet,144,2205,177,219,310972,2024-04-17 15:41:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1780685813090603355',"@OwenBenjamin They cry over jokes and think theyll win a race war.

Enjoy extinction losers.",en,Reply,20,1692,61,120,82228,2024-04-17 15:52:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780680346490601932',"Andrew Tate wants to get 30 women pregnant. 

Ben Shapiro only wants to impregnate his sister. https://t.co/cuMGw6BPhD",en,Retweet,227,2555,228,239,447228,2024-04-17 15:30:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLY-8poXQAEYTA7.jpg
'1780675904072532477',After watching my emergency meeting do you understand I am on team white?,en,Tweet,144,2171,174,826,589374,2024-04-17 15:13:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780673188122230843',"@benshapiro I inspire white people to have more children and Bens upset.

I wonder why.",en,Reply,364,16172,743,1102,913761,2024-04-17 15:02:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780664072666583075',LIVE NOW: https://t.co/WyumZuQ19i https://t.co/RGCDcI23GF,en,Tweet,42,1049,78,114,184002,2024-04-17 14:26:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://rumble.com/v4pybwi-emergency-meeting-episode-46-white-people.html,video,https://video.twimg.com/ext_tw_video/1780663942248828928/pu/vid/avc1/1288x720/ZmM8uoxS2dPHBDgL.mp4?tag=12
'1780657651107471557',https://t.co/CJu3FnJSaB,zxx,Tweet,227,1792,184,268,370810,2024-04-17 14:00:41,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,https://twitter.com/i/broadcasts/1LyxBnrBgkpxN,,
'1780657180607119799',"🚨 EMERGENCY MEETING 🚨

JOIN NOW: https://t.co/WyumZuQ19i https://t.co/r7MwUZs1im",en,Tweet,43,1541,108,139,206298,2024-04-17 13:58:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://rumble.com/v4pybwi-emergency-meeting-episode-46-white-people.html,photo,https://pbs.twimg.com/media/GLYp_J_WkAEZmR-.jpg
'1780648754351046719',"@Lucas_Gage_ Correct.

If you cant handle harsh truths without spurging out.

You wont win this battle... its going to be tough.",en,Reply,53,2976,120,171,114197,2024-04-17 13:25:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780637228806410632',"No @Cobratate isn't anti-White.

1. He loves humanity.

2. He's half White.

3. He's constantly talking about the need for Whites to stop being weak.

4. He uses a ""tough love"" method to INSPIRE people with emotion (like I do).

5. We have become weak.

6. GET MAD and CHANGE IT.",en,Retweet,276,5783,475,701,652948,2024-04-17 12:39:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780645968553132457',Follow @MikeBenzCyber,en,Tweet,23,1019,72,191,283283,2024-04-17 13:14:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780642699374166059',"T MINUS 60 MINUTES

If you do not care, nothing will change.

LIVE.

You can watch it here: https://t.co/WyumZuQ19i",en,Tweet,40,955,76,152,362997,2024-04-17 13:01:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://rumble.com/v4pybwi-emergency-meeting-episode-46-white-people.html,,
'1780638940631810418',9PM Universal Tate Time https://t.co/yg7P3ukp4c,en,Tweet,49,1123,80,160,174498,2024-04-17 12:46:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1780638808288964608/pu/vid/avc1/720x1288/DdR73ULlcF4znIlV.mp4?tag=12
'1780638373360681204',"@Lucas_Gage_ I hope so brother. 

Time is running out.",en,Reply,16,920,16,65,57752,2024-04-17 12:44:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1780618377544732777',"@schizarella Shapiro will help him get there. 

Best buds. 

Same interests.",en,Reply,151,8189,321,124,384665,2024-04-17 11:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1780618045162950688',Turkish girl I know in Germany. https://t.co/O286PRRGOp,en,Tweet,2805,15010,1022,2567,4204865,2024-04-17 11:23:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLYGq_cXEAA5--_.jpg
