tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1869477256525148286',"Thank you @SenCapito for taking the time today to discuss the many critical issues facing West Virginia and our nation, including the addiction crisis. I look forward to working with you to address these concerns.",en,Tweet,45,6403,753,267,454835,2024-12-18 15:18:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869210818413506766',"I enjoyed our meeting, @SenJohnBarrasso. Thank you for your leadership and long-standing commitment to Make America Healthy Again.",en,Tweet,52,8364,938,344,635145,2024-12-17 21:39:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869210273229492721',"Put me in, coach.",en,Tweet,224,45321,4526,981,1196478,2024-12-17 21:37:12,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869208473801798032',Thanks @RogerMarshallMD for your time today. I enjoyed our conversation. It was an honor meeting your son Cal. Please thank him for his service.,en,Tweet,47,7443,834,222,601297,2024-12-17 21:30:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869194864598102346',Thank you Senator Hawley for the kind words about my father and the lively conversation.,en,Tweet,88,15478,1390,291,776873,2024-12-17 20:35:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869189564797186293',Thank you @SenatorLankford. I truly enjoyed our conversation. I look forward to working with you.,en,Tweet,45,7034,735,280,568762,2024-12-17 20:14:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869166553612312621',"It was a pleasure meeting with you today, Senator @MikeCrapo.  I look forward to working with you and the Finance Committee to end the chronic disease epidemic and Make America Healthy Again.",en,Tweet,75,10535,1187,361,606246,2024-12-17 18:43:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1869113253269488113',Thank you @SteveDaines for your time today. I thoroughly enjoyed our conversation.,en,Tweet,54,8637,1009,261,525644,2024-12-17 15:11:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1868836734076960983',".@SenMullin, it's always a pleasure being with you. Thanks for an engaging discussion on a broad range of issues from saving family farmers to ending the opioid crisis.",en,Tweet,114,15364,1903,555,795590,2024-12-16 20:52:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1868835896562532609',Thank you @SenRickScott  for an informative and enjoyable conversation. I look forward to working with you to Make America Healthy Again.,en,Tweet,101,18777,2077,444,731333,2024-12-16 20:49:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1868822658470858753',Thank you @SenatorTimScott for a wonderful meeting.,en,Tweet,99,18983,1715,392,731992,2024-12-16 19:56:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1868815559858831876',Thank you @SenRonJohnson for your leadership and courage.,en,Tweet,127,20511,2886,568,774153,2024-12-16 19:28:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1864770120171532482',"RT @Holden_Culotta: This is the most important video on 𝕏 today.

Bernie Sanders just grilled Biden’s FDA chief on chronic disease and corruption.

He held NOTHING back: “How many kids have died and gotten sick?”

Sanders: “The food and beverage industry spends hundreds and hundreds of millions of dollars on lobbying and on campaign contributions. You tell me the role that they are playing in destroying the health of America’s children.”

Califf: “Well, I’m not gonna contest your comment about the amount of money spent on lobbying … but a lot of the changes that those of us who are interested in better health would like to make are blocked at the level of legislation for reasons—”

Sanders: “I’m still not hearing you. What is the reason that our kids are unhealthy? … Are you prepared to tell us that this committee, this Congress needs to take on the food and beverage industry, whose greed is destroying the health of millions of people?”

Califf: “Well, I’m not gonna castigate the people that work in the food and beverage industry—”

Sanders: “You’re not?”

Califf: “No.”

Sanders: “That is your job!”

Califf: “No … it’s to point out how to make progress in this area.”

“So, there needs to be a plan and it needs to be implemented in a mature, thoughtful way across the country.”

Sanders: “How many years does it take to do it? 14 years enough time? How many kids have died and gotten sick during those 14 years?”

Califf: “I want to see it change as much as anyone, but we have to do it in a way that considers all the factors—”

Sanders: “Protecting the interests of the food and beverage industry.”",en,Retweet,1467,12859,3008,1367,842571,2024-12-05 15:33:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1864769845960597504/vid/avc1/886x498/2vGz2Q-JKyKS_jeF.mp4?tag=16
'1865044730859368709',@drjamesdinic We are sick because the government is subsidizing junk food,en,Reply,30,3343,253,244,85228,2024-12-06 09:44:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1862252300695150655',Happy Thanksgiving 🦃 https://t.co/Hlqk7U2zq3,en,Tweet,5720,164022,13554,6337,7203421,2024-11-28 16:48:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1862252099892916224/vid/avc1/1080x1920/9QxUJ5tKNyzB7hEL.mp4?tag=16
'1865043989230940472',@Xcellent78 So proud of Amaryllis!,en,Reply,4,128,11,14,13210,2024-12-06 09:41:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1864400188862877957',@WallStreetApes This is the apogee for corporate socialism. It’s a license for chemical companies to poison Americans with no liability. It removes any incentive or them to behave responsibly,en,Reply,76,2918,631,144,63399,2024-12-04 15:03:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1863328003763393001',Practicing moves for my confirmation hearing https://t.co/jOxRoPiwRi,en,Tweet,3386,97241,8963,3885,5455451,2024-12-01 16:03:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1863327896657416192/vid/avc1/1080x1920/LhzjQk6rKy0VQUd6.mp4?tag=16
'1863004278798819402',"Happy Thanksgiving, everybody. https://t.co/7VGE9ECusc",en,Tweet,1608,155770,7506,4241,5473891,2024-11-30 18:36:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gdq4ejpXcAAQUnK.jpg
'1862225215041786041',"Today, I give thanks to God for all the extraordinary gifts of a year guided unerringly by Providence: my wife Cheryl, my children including Amaryllis without whom my campaign would have faltered. I'm grateful for the campaign staff who each coalesced from their own spiritual journeys, to the generous donors, and to the thousands of volunteers and supporters who have built the MAHA movement. After two decades of prayer, your idealism, energy, and selfless labor have brought us to this moment where we stand poised to finally protect and reclaim our children and to restore the health of our country. Thanks to all of you and God bless you. 🇺🇸",en,Tweet,1565,140690,13097,4738,2470007,2024-11-28 15:01:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GdfzfYfXsAAqzYo.jpg
'1861596133107089705',I'm so grateful to President Trump for this spectacular appointment. Dr. Jay Bhattacharya is the ideal leader to restore NIH as the international template for gold-standard science and evidence-based medicine. https://t.co/NakHavsblX,en,Tweet,1774,120350,17652,3097,2251005,2024-11-26 21:21:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GdW3tDzXgAAHQeq.jpg
'1861595191095726578',"Thank you @realDonaldTrump. With his rich experience in government and industry, Jim O'Neill is the perfect partner to help me restore HHS to its incorruptible scientific research and public health priorities. https://t.co/OkhUewlPb6",en,Tweet,639,48535,6356,1190,1209485,2024-11-26 21:17:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GdW1zDqWsAASQw6.jpg
'1861588279298056456',@TrumpWarRoom @DrJBhattacharya Im so grateful to President Trump for this spectacular appointment. Dr Bhattacharya is the ideal leader to restore NIH as the international template for gold standard science and evidence based medicine,en,Reply,148,10360,1463,215,133798,2024-11-26 20:50:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1861571624249471183',@Benefactor0101 Eric. Thanks for the enlightening discussion on mold and for all your great ideas about how to make America healthy again!,en,Reply,13,390,46,25,24981,2024-11-26 19:43:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1860726068887585043',"RT @EndTribalism: Senator Ron Johnson says RFK Jr. will easily get confirmed as HHS Secretary.

“As I've done my unofficial whip count with both Republicans and Democrats, the conversation almost always starts with, ‘boy, there's a lot that I just love that Bobby Kennedy is talking about and pushing like the chronic illness and better nutrition, but I have these concerns….’

Based on the list of concerns, knowing Bobby, I think he'll be able to answer those concerns, and I I think he'll be able to be confirmed quite easily.”",en,Retweet,212,7275,1201,488,593762,2024-11-24 11:44:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1860725743363264512/vid/avc1/888x486/mebhI6nS_tq-QaRo.mp4?tag=16
'1860373104515526975',"Congratulations Dr. Dave Weldon on your nomination as Director of CDC. Dr. Weldon is a 40-year medical doctor, Congressman, and Army veteran. Dave's leadership at CDC will bring the truth and transparency needed to restore the public's confidence in this institution. Welcome aboard.",en,Tweet,438,27950,3800,1196,859741,2024-11-23 12:21:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GdFfZ8xW8AAIYXY.jpg
'1860347784613777799',"Congratulations @MartyMakary on your nomination as Commissioner of the FDA. I am excited to work with you to restore the FDA's proud tradition of gold-standard, evidence-based science, end corporate capture, and Make America Healthy Again. https://t.co/Q2JpQFD3Y2",en,Tweet,685,47969,6208,1793,1264657,2024-11-23 10:40:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GdFIWv5WEAAdPMN.jpg
'1859939142215618784',“The very word ‘secrecy’ is repugnant in a free and open society.” https://t.co/UXy65Zg7zx,en,Tweet,2379,103476,17282,3362,2547731,2024-11-22 07:37:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gc_UYkLWcAA1f7v.jpg
'1859433940408246672',Thanks  Bryan. Additional studies link flouride to bone cancer :a government (NTP) study found dose-dependent increase in osteosarcoma in male rats (Bucher 1990).An NCI epi study linked F water and osteosarcoma in young men (Hoover 1990).An epi study from New Jersey found an association with young men (Cohn 1992). Most importantly an NIH case-control study found an age-specific increase in osteosarcoma risk in boys exposed during the 6th to 8th year of life (Bassin 2005).,en,Reply,49,494,65,39,21604,2024-11-20 22:09:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1859291407795749271',@Be_Believing Music of the spheres,en,Reply,4,170,12,15,9754,2024-11-20 12:43:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1859280273549979832',"Thanks @michaelpollan! I'd love to work with you to restore our public health agencies to their rich tradition of gold-standard, evidence-based science and Make America Healthy Again.",en,Tweet,325,18615,2299,1060,1123816,2024-11-20 11:58:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1859010148477661273',Very excited that my friend @DrOz has agreed to run CMS. Thank you ​@realDonaldTrump for this outstanding nomination. Welcome Dr​. Oz to ​The Avengers. ​Let's Make America Healthy Again! https://t.co/e7CSkh5kem,en,Tweet,985,74762,9254,4021,3511467,2024-11-19 18:05:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GcyGrOGWAAA_Xqf.jpg
'1858939068471800204',With a little help from our friend 🦎￼ https://t.co/oGfljGW4U2,en,Tweet,523,23458,1848,1102,1019422,2024-11-19 13:23:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1858938925315772416/vid/avc1/1080x1920/lSFwCCsY7o42ZRaG.mp4?tag=16
'1858651062464287194',"@theAuntieAngie I’m so grateful to you, Angela. Let’s make America healthy again and protect our little children.",en,Reply,8,1029,67,47,23048,2024-11-18 18:18:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1858552426212560975',"Thanks Senator @CoryBooker for your long history of leadership on this issue. You have been a champion, particularly against the systematic poisoning of Black and Hispanic Americans with processed and chemically laden foods through the SNAP and school lunch programs. Let's work together to end this.",en,Tweet,707,23765,2993,1448,1595188,2024-11-18 11:46:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1858500367115223482',"@CoryBooker Thanks Senator, for your long history of leadership on this issue.",en,Reply,43,6831,180,173,81057,2024-11-18 08:19:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1858265781538070970',With my grandkids and the ghost crab https://t.co/XLbjp9Bs2q,en,Tweet,1017,63017,4389,1736,1990086,2024-11-17 16:47:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1858265631755247616/vid/avc1/1080x1920/xsP4BgDiTVno_0mD.mp4?tag=16
'1858235743182741702',"@unusual_whales The anonymous men in lanyards who are currently running US foreign policy apparently want to start 
World War III before they leave the White House.",en,Reply,1014,42011,8526,1076,1261457,2024-11-17 14:48:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857905208971362680',@killmefam I cant wait to eat McDonalds again! Bring back tallow !,en,Reply,717,35480,2784,832,1746024,2024-11-16 16:54:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857844634879152540',"@Jkylebass Bitcoin is the currency of freedom , a hedge against inflation for middle class Americans,a remedy against the dollar’s downgrade from the world’s reserve currency, and the offramp from a ruinous national debt. Bitcoin will have no stronger advocate than Howard Lutnik.",en,Reply,1216,21435,3705,743,1744940,2024-11-16 12:54:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857626646007644507',"RT @VigilantFox: Dr. Casey Means Wows Liberal Audience and Gets Them to CHEER for RFK Jr.'s HHS Nomination

“If we were crushing it [at health], we would not be spending 2x every other country in the entire world and have the lowest life expectancy of any developed country in the entire world.”

“We are the sickest of the top 11 high-income countries in the world. We have the highest infant and maternal mortality rates, and our life expectancy is 10 years less than our friends in Japan and Switzerland right now.”

“The words 'chronic illness,' as far as I know, never came out of the Harris campaign's mouth. And I think that was a real misstep because Americans are, I think, tired of being gaslit about the fact that there's not a problem right now. And when we look around us, we know there is.”

“And Trump has asked RFK to do three simple things. He's asked to get the corruption out of the U.S. health agencies, produce uncompromised evidence-based research for our health guidelines, and reverse the trends of the chronic disease epidemic in two years for children and adults so that we can show up for our 250th anniversary of America stronger than ever. That sounds pretty good to me.”

(Audience Cheers)",en,Retweet,12593,78460,20214,1256,4221308,2024-11-15 22:28:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1857626500293373952/pu/vid/avc1/1280x720/6MMq_6_CRmGOavg-.mp4?tag=12
'1857257869336351073',"@SenatorHagerty @realDonaldTrump Thank you, Senator. I can’t wait to start working with you to make America healthy again.",en,Reply,11,960,59,81,26300,2024-11-14 22:02:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857203124705886557',"@jaredpolis @HHSGov Thank you, Governor Polis. I look forward to working with you. Let’s Make America Healthy Again",en,Reply,43,4560,204,364,116221,2024-11-14 18:25:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857198805919138235',"Thank you @realDonaldTrump for your leadership and courage. I'm committed to advancing your vision to Make America Healthy Again.

We have a generational opportunity to bring together the greatest minds in science, medicine, industry, and government to put an end to the chronic disease epidemic.

I look forward to working with the more than 80,000 employees at HHS to free the agencies from the smothering cloud of corporate capture so they can pursue their mission to make Americans once again the healthiest people on Earth.

Together we will clean up corruption, stop the revolving door between industry and government, and return our health agencies to their rich tradition of gold-standard, evidence-based science. I will provide Americans with transparency and access to all the data so they can make informed choices for themselves and their families.

My commitment to the American people is to be an honest public servant. Let’s go!",en,Tweet,6561,357031,49545,16746,8884562,2024-11-14 18:07:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857170020427595797',"RT @realDonaldTrump: I am thrilled to announce Robert F. Kennedy Jr. as The United States Secretary of Health and Human Services (HHS). For too long, Americans have been crushed by the industrial food complex and drug companies who have engaged in deception, misinformation, and disinformation when it comes to Public Health. The Safety and Health of all Americans is the most important role of any Administration, and HHS will play a big role in helping ensure that everybody will be protected from harmful chemicals, pollutants, pesticides, pharmaceutical products, and food additives that have contributed to the overwhelming Health Crisis in this Country. Mr. Kennedy will restore these Agencies to the traditions of Gold Standard Scientific Research, and beacons of Transparency, to end the Chronic Disease epidemic, and to Make America Great and Healthy Again!",en,Retweet,25860,879577,130323,49669,158731234,2024-11-14 16:13:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1857075172844417033',The perfect place for a courageous warrior of democracy and freedom. Congratulations @TulsiGabbard! 🇺🇸,en,Tweet,749,101153,9421,1596,3434293,2024-11-14 09:56:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1856453606779572355',"Yes, I will put an end to the revolving door.

https://t.co/8BNr8cUBw0",en,Tweet,676,68034,7534,2023,1500843,2024-11-12 16:46:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://thehill.com/opinion/healthcare/4984796-can-rfk-jr-put-an-end-to-the-revolving-door-between-government-and-industry/,,
'1856434968315977813',https://t.co/VJ40A7bJc2,zxx,Tweet,4417,152800,31627,3337,3701578,2024-11-12 15:32:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GcNhwQDXYAAN_Uv.jpg
'1856004881884319818',"This is all that remains of my Dad’s beloved Democratic Party:​ neoliberal elites debating political theory and election strategy rather than values and vision. 

Democrats need to change one thing about their party: everything! Start by repudiating globalism, war, surveillance, and censorship​, and try to shed their contempt for working Americans.",en,Tweet,2098,59485,10738,2411,2503519,2024-11-11 11:03:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1855820877377483238',@Elizabe32413720 @BGatesIsaPyscho Dr Strangelove.,in,Reply,13,261,33,38,10440,2024-11-10 22:52:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1855820246449377491',@GuntherEagleman Ken Paxton is a fearless warrior on health freedom,en,Reply,24,2441,283,99,52864,2024-11-10 22:50:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1855782586171158573',Corporate media is a propaganda vessel for Big Pharma and the war machine.,en,Tweet,935,35454,5988,1185,1599215,2024-11-10 20:20:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1855766879614517709',@amuse Corporate Media is a propaganda vessel for big Pharma and the war machine,en,Reply,78,4039,602,126,65038,2024-11-10 19:17:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
